legajo,actual,nuevo_base,nuevo_ajustado,bultos,horas,dias,sector,diff_base,pct_base,diff_aj,pct_aj,bph,grupo,equiv
734008,174142.17,150214.75,176710.15,12683.0,96.0,12,B1,-23927.420000000013,-13.740164142895434,2567.9799999999814,1.474645687486254,132.11458333333334,SECOS + NOA,1.0
734011,110272.33,135408.12,155537.34,14252.0,117.0,16,B1,25135.789999999994,22.794285746932157,45265.009999999995,41.048384485935856,121.8119658119658,SECOS + NOA,1.0
734232,33085.05,34243.61,34243.61,3662.0,32.0,4,B1,1158.5599999999977,3.501762880817764,1158.5599999999977,3.501762880817764,114.4375,SECOS + NOA,1.0
734234,33456.12,82607.01999999999,103735.18,7237.0,52.0,7,B1,49150.89999999999,146.91153666354612,70279.06,210.06339049477342,139.17307692307693,SECOS + NOA,1.0
734364,29339.67,20439.16,20439.16,4022.0,36.0,5,F1,-8900.509999999998,-30.336094441416684,-8900.509999999998,-30.336094441416684,111.72222222222223,OTRAS CAMARAS,1.0
734367,14783.36,10007.28,10007.28,1213.0,9.0,1,F1,-4776.08,-32.30713450798736,-4776.08,-32.30713450798736,134.77777777777777,OTRAS CAMARAS,1.0
734380,57981.7,39235.36,39235.36,4625.0,37.0,5,B1,-18746.339999999997,-32.33147700050188,-18746.339999999997,-32.33147700050188,125.0,SECOS + NOA,1.0
734387,180669.63,132818.73,165801.83000000002,10939.0,83.0,11,B1,-47850.899999999994,-26.48530358976215,-14867.799999999988,-8.22927461577244,131.79518072289156,SECOS + NOA,1.0
734430,119209.79000000001,151835.06,184064.9,13564.0,103.0,14,B1,32625.26999999999,27.36794519980279,64855.109999999986,54.40418106600136,131.6893203883495,SECOS + NOA,1.0
734432,146254.98,105183.24,119265.08,14464.0,123.0,16,B1,-41071.740000000005,-28.082284787841072,-26989.90000000001,-18.45400409613403,117.59349593495935,SECOS + NOA,1.0
734433,146624.46,107303.68,130613.45999999999,10825.0,83.0,11,B1,-39320.78,-26.817340026350312,-16011.0,-10.919733310526771,130.42168674698794,SECOS + NOA,1.0
734434,59221.69,51462.78,69177.64,6853.0,66.0,11,F1,-7758.9100000000035,-13.101466709241164,9955.949999999997,16.811323689006503,103.83333333333333,OTRAS CAMARAS,1.0
734435,300661.66,218175.16,251795.0,19684.0,124.0,17,B1,-82486.49999999997,-27.434991212381377,-48866.659999999974,-16.25304004507924,158.74193548387098,SECOS + NOA,1.0
734438,713604.62,438126.49,481064.13,35043.0,195.0,26,B1,-275478.13,-38.603748109142,-232540.49,-32.58674110041496,179.7076923076923,SECOS + NOA,1.0
734439,77023.51000000001,95676.62,95676.62,10234.0,88.0,12,B1,18653.109999999986,24.217424004696728,18653.109999999986,24.217424004696728,116.29545454545455,SECOS + NOA,1.0
734440,171848.43,178614.31,224610.67,11259.0,75.0,10,B1,6765.880000000005,3.937120635899906,52762.24000000002,30.702776859817703,150.12,SECOS + NOA,1.0
734479,112512.54000000001,80113.61,80113.61,11624.0,91.0,13,F1,-32398.930000000008,-28.79583911268913,-32398.930000000008,-28.79583911268913,127.73626373626374,OTRAS CAMARAS,1.0
734480,3304.01,3210.79,3210.79,486.0,5.0,1,F1,-93.22000000000025,-2.8214200320217024,-93.22000000000025,-2.8214200320217024,97.2,OTRAS CAMARAS,1.0
734484,37103.89,40705.090000000004,57770.33,4871.0,47.0,7,BA,3601.2000000000044,9.705720882635228,20666.440000000002,55.69884990495606,103.63829787234043,OTRAS CAMARAS,1.0
734485,117386.03,96904.41,109985.62999999999,12787.0,113.0,16,F1,-20481.619999999995,-17.448089862141174,-7400.400000000009,-6.304327695552877,113.15929203539822,OTRAS CAMARAS,1.0
734486,0.0,3852.13,3852.13,651.0,8.0,1,SIN_SECTOR,3852.13,,3852.13,,81.375,?,
734609,6607.11,7606.15,7606.15,485.0,6.0,1,CO,999.04,15.120680600141363,999.04,15.120680600141363,80.83333333333333,CAMARA 06,1.0
734611,86535.69,80863.78,80863.78,11596.0,109.0,16,F1,-5671.9100000000035,-6.55441702724044,-5671.9100000000035,-6.55441702724044,106.38532110091744,OTRAS CAMARAS,1.0
734716,124479.75,95212.48999999999,95212.48999999999,13012.0,105.0,15,F1,-29267.26000000001,-23.511663543668757,-29267.26000000001,-23.511663543668757,123.92380952380952,OTRAS CAMARAS,1.0
734721,0.0,27963.59,27963.59,2449.0,30.0,4,PE,27963.59,,27963.59,,81.63333333333334,SECOS + NOA,1.13
734722,439783.26,333373.96,333373.96,30946.0,203.0,27,B1,-106409.29999999999,-24.195850474163112,-106409.29999999999,-24.195850474163112,152.44334975369458,SECOS + NOA,1.0
734725,404848.53,357809.79,397666.21,29090.0,196.0,25,B1,-47038.74000000005,-11.618849153287044,-7182.320000000007,-1.7740758500469314,148.41836734693877,SECOS + NOA,1.0
734726,213533.43,314032.58,314032.58,30503.0,208.0,27,B1,100499.15000000002,47.06483195628901,100499.15000000002,47.06483195628901,146.64903846153845,SECOS + NOA,1.0
734792,318871.22000000003,200818.9,224948.06,23170.0,213.0,26,EC,-118052.32000000004,-37.02194258860992,-93923.16000000003,-29.454887775698296,108.77934272300469,SECOS + NOA,1.02
734864,93044.36,146110.28,150979.08,17767.0,217.0,26,VA,53065.92,57.032924940318786,57934.71999999999,62.26569778114438,81.87557603686636,SECOS + NOA,1.43
734865,311293.43,208033.4,228857.66,21653.0,206.0,25,EP,-103260.03,-33.171284726439616,-82435.76999999999,-26.48169285166089,105.1116504854369,SECOS + NOA,0.9
734868,164414.65,177916.0,177916.0,19578.0,155.0,20,B1,13501.350000000006,8.211768233548534,13501.350000000006,8.211768233548534,126.30967741935484,SECOS + NOA,1.0
734869,156073.65,168312.96,180684.3,19058.0,162.0,22,B1,12239.309999999998,7.842009205269434,24610.649999999994,15.768613087475044,117.64197530864197,SECOS + NOA,1.0
734872,356965.76,291567.25,316746.55,27872.0,205.0,27,B1,-65398.51000000001,-18.320667506037555,-40219.21000000002,-11.266965772851721,135.9609756097561,SECOS + NOA,1.0
734873,226484.91,192566.97,192566.97,19848.0,152.0,20,B1,-33917.94,-14.975805672881254,-33917.94,-14.975805672881254,130.57894736842104,SECOS + NOA,1.0
734875,423656.77,300000.64,337605.56,26961.0,189.0,23,B1,-123656.13,-29.187809273058473,-86051.21000000002,-20.311538984730497,142.65079365079364,SECOS + NOA,1.0
734876,211594.34,216566.6,253373.64,21593.0,177.0,24,B1,4972.260000000009,2.3499021760222933,41779.30000000002,19.74499885015829,121.99435028248588,SECOS + NOA,1.0
734878,112494.04,95908.92,95908.92,14666.0,126.0,20,BA,-16585.119999999995,-14.743109946091362,-16585.119999999995,-14.743109946091362,116.39682539682539,OTRAS CAMARAS,1.0
734881,169616.86,124514.17,141932.51,16308.0,133.0,18,F1,-45102.68999999999,-26.590923803211542,-27684.349999999977,-16.32169702941086,122.61654135338345,OTRAS CAMARAS,1.0
734882,143944.2,107337.18000000001,121859.44,14194.0,114.0,16,BA,-36607.020000000004,-25.431396332745603,-22084.76000000001,-15.342584140243238,124.50877192982456,OTRAS CAMARAS,1.0
734883,27433.93,40512.37,40512.37,7679.0,82.0,14,BA,13078.440000000002,47.67249898209991,13078.440000000002,47.67249898209991,93.64634146341463,OTRAS CAMARAS,1.0
734885,35917.350000000006,29267.2,29267.2,4661.0,38.0,7,F1,-6650.150000000005,-18.51514657957785,-6650.150000000005,-18.51514657957785,122.65789473684211,OTRAS CAMARAS,1.0
734929,447667.19,264750.37,264750.37,28108.0,195.0,26,B1,-182916.82,-40.8600013773625,-182916.82,-40.8600013773625,144.14358974358976,SECOS + NOA,1.0
734930,0.0,2467.5699999999997,2467.5699999999997,812.0,12.0,2,F1,2467.5699999999997,,2467.5699999999997,,67.66666666666667,OTRAS CAMARAS,1.0
734931,662641.91,382456.79,433924.37,32394.0,194.0,26,B1,-280185.12000000005,-42.28303639895039,-228717.54000000004,-34.51600880481587,166.97938144329896,SECOS + NOA,1.0
734932,323474.87,268795.19,268795.19,23983.0,170.0,22,B1,-54679.67999999999,-16.90384171110417,-54679.67999999999,-16.90384171110417,141.07647058823528,SECOS + NOA,1.0
734934,272585.44,217686.07,262702.69,18716.0,133.0,17,B1,-54899.369999999995,-20.140243000506555,-9882.75,-3.62556048481533,140.7218045112782,SECOS + NOA,1.0
734936,142037.76,107263.41,123292.70999999999,14436.0,115.0,15,F1,-34774.350000000006,-24.482468605531377,-18745.050000000017,-13.197230088675022,125.5304347826087,OTRAS CAMARAS,1.0
734937,62196.14,57200.5,74735.44,7657.0,70.0,11,BA,-4995.639999999999,-8.032074016168849,12539.300000000003,20.160897444761048,109.38571428571429,OTRAS CAMARAS,1.0
734939,118797.26000000001,93884.39,107080.19,12388.0,108.0,15,F1,-24912.87000000001,-20.97091296550106,-11717.070000000007,-9.863081017188449,114.70370370370371,OTRAS CAMARAS,1.0
734940,60783.28,52283.86,52283.86,5683.0,44.0,6,B1,-8499.419999999998,-13.983154578035272,-8499.419999999998,-13.983154578035272,129.1590909090909,SECOS + NOA,1.0
734941,4811.52,24648.5,24648.5,2552.0,25.0,3,B1,19836.98,412.2809424048949,19836.98,412.2809424048949,102.08,SECOS + NOA,1.0
734943,79516.66,141699.01,141699.01,15441.0,130.0,19,B1,62182.350000000006,78.20040479567427,62182.350000000006,78.20040479567427,118.77692307692308,SECOS + NOA,1.0
734944,348420.37,215062.25,245149.61,26551.0,191.0,24,B1,-133358.12,-38.27506411292772,-103270.76000000001,-29.639702179295664,139.0104712041885,SECOS + NOA,1.0
734946,143474.39,196481.78999999998,223249.78999999998,18264.0,148.0,19,B1,53007.399999999965,36.94554826126109,79775.39999999997,55.602536452672815,123.4054054054054,SECOS + NOA,1.0
734947,45203.51,123262.62,123262.62,12704.0,112.0,15,B1,78059.10999999999,172.68373628508047,78059.10999999999,172.68373628508047,113.42857142857143,SECOS + NOA,1.0
735000,180738.23,134804.12,160580.47999999998,18367.0,150.0,22,F1,-45934.110000000015,-25.41471718517992,-20157.75000000003,-11.153008414434526,122.44666666666667,OTRAS CAMARAS,1.0
735001,0.0,4442.05,4442.05,1077.0,18.0,5,F1,4442.05,,4442.05,,59.833333333333336,OTRAS CAMARAS,1.0
735004,109630.38,97051.85,116444.81,13625.0,118.0,17,F1,-12578.529999999999,-11.473580589613935,6814.429999999993,6.215822657916531,115.46610169491525,OTRAS CAMARAS,1.0
735006,50072.67,42672.57,42672.57,5846.0,53.0,10,F1,-7400.0999999999985,-14.7787206074691,-7400.0999999999985,-14.7787206074691,110.30188679245283,OTRAS CAMARAS,1.0
735021,131593.45,165045.37,184839.65,17399.0,146.0,19,B1,33451.919999999984,25.420657335148505,53246.19999999998,40.462652206473784,119.17123287671232,SECOS + NOA,1.0
735022,39684.39,147437.2,147437.2,15163.0,139.0,19,B1,107752.81000000001,271.5244205593182,107752.81000000001,271.5244205593182,109.0863309352518,SECOS + NOA,1.0
735023,0.0,2561.87,2561.87,501.0,10.0,2,B1,2561.87,,2561.87,,50.1,SECOS + NOA,1.0
735024,346583.51,254072.19999999998,254072.19999999998,25203.0,174.0,23,B1,-92511.31000000003,-26.692357636980486,-92511.31000000003,-26.692357636980486,144.8448275862069,SECOS + NOA,1.0
735026,102578.9,221762.8,221762.8,21323.0,170.0,22,B1,119183.9,116.18753954273247,119183.9,116.18753954273247,125.42941176470588,SECOS + NOA,1.0
735027,390709.83,310905.0,347077.36,26121.0,171.0,22,B1,-79804.83000000002,-20.425600758496405,-43632.47000000003,-11.167487134889855,152.75438596491227,SECOS + NOA,1.0
735028,239594.9,224927.31,224927.31,21625.0,169.0,22,B1,-14667.589999999997,-6.121828970483093,-14667.589999999997,-6.121828970483093,127.9585798816568,SECOS + NOA,1.0
735029,80817.5,141878.95,141878.95,15807.0,142.0,19,B1,61061.45000000001,75.55473752590716,61061.45000000001,75.55473752590716,111.3169014084507,SECOS + NOA,1.0
735031,402344.78,282552.86,282552.86,25060.0,144.0,19,B1,-119791.92000000004,-29.773449527542034,-119791.92000000004,-29.773449527542034,174.02777777777777,SECOS + NOA,1.0
735032,159065.18,197204.6,220339.44,18021.0,142.0,20,B1,38139.42000000001,23.977227448521425,61274.26000000001,38.521479056572915,126.90845070422536,SECOS + NOA,1.0
735091,16733.96,16836.37,16836.37,2512.0,27.0,4,B1,102.40999999999985,0.6119890330800352,102.40999999999985,0.6119890330800352,93.03703703703704,SECOS + NOA,1.0
735093,270916.13,227334.63,257305.71,19816.0,153.0,20,B1,-43581.5,-16.086712887859427,-13610.420000000013,-5.0238500011055125,129.51633986928104,SECOS + NOA,1.0
735094,0.0,7562.32,7562.32,790.0,8.0,1,B1,7562.32,,7562.32,,98.75,SECOS + NOA,1.0
735097,21687.04,113396.70999999999,113396.70999999999,11633.0,115.0,15,B1,91709.66999999998,422.8777647848668,91709.66999999998,422.8777647848668,101.15652173913044,SECOS + NOA,1.0
735098,189838.89,204616.03,204616.03,19162.0,146.0,19,B1,14777.139999999985,7.784042563670692,14777.139999999985,7.784042563670692,131.24657534246575,SECOS + NOA,1.0
735099,351245.32,272377.38,299259.01999999996,23828.0,163.0,22,B1,-78867.94,-22.453805220806927,-51986.30000000005,-14.800567307202853,146.1840490797546,SECOS + NOA,1.0
735100,191146.15,178977.17,178977.17,18570.0,147.0,19,B1,-12168.979999999981,-6.366322314103623,-12168.979999999981,-6.366322314103623,126.3265306122449,SECOS + NOA,1.0
735101,518077.57,346586.65,381557.51,28456.0,176.0,23,B1,-171490.91999999998,-33.101398309909456,-136520.06,-26.351277859800028,161.6818181818182,SECOS + NOA,1.0
735102,428825.06,308546.58,308546.58,27988.0,169.0,22,B1,-120278.47999999998,-28.04837944871971,-120278.47999999998,-28.04837944871971,165.6094674556213,SECOS + NOA,1.0
735103,84131.48,135528.75,153555.11000000002,13647.0,117.0,16,B1,51397.270000000004,61.09160328571422,69423.63000000002,82.5180182257581,116.64102564102564,SECOS + NOA,1.0
735105,158805.58,130052.28,150919.1,17751.0,147.0,23,F1,-28753.29999999999,-18.10597587313997,-7886.479999999981,-4.966122726921801,120.75510204081633,OTRAS CAMARAS,1.0
735109,45174.270000000004,44252.31,44252.31,8013.0,90.0,15,F1,-921.9600000000064,-2.0408962889715903,-921.9600000000064,-2.0408962889715903,89.03333333333333,OTRAS CAMARAS,1.0
735190,9300.77,52218.47,52218.47,5387.0,57.0,8,B1,42917.7,461.4424397119808,42917.7,461.4424397119808,94.50877192982456,SECOS + NOA,1.0
735191,35038.47,57643.71,57643.71,6561.0,60.0,8,B1,22605.239999999998,64.51548826190184,22605.239999999998,64.51548826190184,109.35,SECOS + NOA,1.0
735192,24654.68,45805.2,45805.2,4892.0,43.0,6,B1,21150.519999999997,85.78703921527271,21150.519999999997,85.78703921527271,113.76744186046511,SECOS + NOA,1.0
735193,38981.42,76309.78,76309.78,7817.0,68.0,9,B1,37328.36,95.7593643330592,37328.36,95.7593643330592,114.95588235294117,SECOS + NOA,1.0
735194,32309.25,60410.26,60410.26,6786.0,59.0,8,B1,28101.010000000002,86.97512322322555,28101.010000000002,86.97512322322555,115.01694915254237,SECOS + NOA,1.0
735195,73160.11,81046.70999999999,81046.70999999999,8205.0,71.0,9,B1,7886.599999999991,10.779918182189709,7886.599999999991,10.779918182189709,115.56338028169014,SECOS + NOA,1.0
735196,22921.010000000002,58931.9,58931.9,7442.0,80.0,10,B1,36010.89,157.1086527164379,36010.89,157.1086527164379,93.025,SECOS + NOA,1.0
735197,73190.15000000001,33237.61,33237.61,7098.0,76.0,9,NT,-39952.54000000001,-54.587318102230974,-39952.54000000001,-54.587318102230974,93.39473684210526,SECOS + NOA,1.6
735198,0.0,51752.41,51752.41,8123.0,109.0,14,AM,51752.41,,51752.41,,74.5229357798165,SECOS + NOA,1.1
735199,0.0,8586.72,8586.72,1792.0,29.0,4,JC,8586.72,,8586.72,,61.793103448275865,SECOS + NOA,0.79
735200,43952.64,35864.85,35864.85,4104.0,39.0,5,B1,-8087.790000000001,-18.40114723484187,-8087.790000000001,-18.40114723484187,105.23076923076923,SECOS + NOA,1.0
735201,0.0,34832.61,34832.61,3068.0,36.0,5,B1,34832.61,,34832.61,,85.22222222222223,SECOS + NOA,1.0
735242,110969.47,74054.78,74054.78,8694.0,62.0,8,B1,-36914.69,-33.26562702336057,-36914.69,-33.26562702336057,140.2258064516129,SECOS + NOA,1.0
735243,49848.97,70508.38,70508.38,7883.0,73.0,10,B1,20659.410000000003,41.44400576381017,20659.410000000003,41.44400576381017,107.98630136986301,SECOS + NOA,1.0
735244,35254.92,45963.479999999996,45963.479999999996,6976.0,65.0,9,B1,10708.559999999998,30.374654090833275,10708.559999999998,30.374654090833275,107.32307692307693,SECOS + NOA,1.0
735245,76139.43,73689.67,73689.67,6805.0,58.0,7,B1,-2449.7599999999948,-3.21746564165242,-2449.7599999999948,-3.21746564165242,117.32758620689656,SECOS + NOA,1.0
735247,144877.57,79772.16,79772.16,7526.0,49.0,6,B1,-65105.41,-44.938226117403815,-65105.41,-44.938226117403815,153.59183673469389,SECOS + NOA,1.0
735248,90829.20999999999,75110.44,75110.44,7371.0,56.0,7,B1,-15718.76999999999,-17.305853480394678,-15718.76999999999,-17.305853480394678,131.625,SECOS + NOA,1.0
735249,3403.98,73648.73,73648.73,6618.0,71.0,10,B1,70244.75,2063.606425419656,70244.75,2063.606425419656,93.21126760563381,SECOS + NOA,1.0
735250,40838.08,62201.58,62201.58,6256.0,56.0,7,B1,21363.5,52.31269442637851,21363.5,52.31269442637851,111.71428571428571,SECOS + NOA,1.0
735251,53079.37,58234.61,58234.61,5823.0,46.0,6,B1,5155.239999999998,9.712323262314527,5155.239999999998,9.712323262314527,126.58695652173913,SECOS + NOA,1.0
735273,28890.17,33604.12,33604.12,6413.0,66.0,11,F1,4713.950000000004,16.31679564363936,4713.950000000004,16.31679564363936,97.16666666666667,OTRAS CAMARAS,1.0
735274,48000.86,39167.62,39167.62,5301.0,45.0,8,F1,-8833.239999999998,-18.40225362628919,-8833.239999999998,-18.40225362628919,117.8,OTRAS CAMARAS,1.0
735275,66442.68,54630.58,54630.58,7982.0,69.0,9,BA,-11812.099999999991,-17.77788012163265,-11812.099999999991,-17.77788012163265,115.68115942028986,OTRAS CAMARAS,1.0
735276,0.0,7658.639999999999,7658.639999999999,1509.0,18.0,4,BA,7658.639999999999,,7658.639999999999,,83.83333333333333,OTRAS CAMARAS,1.0
735277,35947.7,36270.87,36270.87,5440.0,51.0,8,F1,323.17000000000553,0.8990004923820037,323.17000000000553,0.8990004923820037,106.66666666666667,OTRAS CAMARAS,1.0
735320,4811.52,5732.48,5732.48,947.0,8.0,1,B1,920.9599999999991,19.14072891726521,920.9599999999991,19.14072891726521,118.375,SECOS + NOA,1.0
735321,4804.0,10152.15,10152.15,863.0,8.0,1,A3,5348.15,111.32701915070773,5348.15,111.32701915070773,107.875,SECOS + NOA,0.93
735322,4811.52,8073.66,8073.66,888.0,8.0,1,B1,3262.1399999999994,67.79853351955305,3262.1399999999994,67.79853351955305,111.0,SECOS + NOA,1.0
735323,27887.47,17019.38,17019.38,1381.0,8.0,1,B1,-10868.09,-38.97122973148873,-10868.09,-38.97122973148873,172.625,SECOS + NOA,1.0
735324,7431.95,11322.5,11322.5,1104.0,8.0,1,B1,3890.55,52.34897974286695,3890.55,52.34897974286695,138.0,SECOS + NOA,1.0
735325,7769.39,7337.69,7337.69,924.0,9.0,1,B1,-431.7000000000007,-5.556420774346515,-431.7000000000007,-5.556420774346515,102.66666666666667,SECOS + NOA,1.0
735326,4811.52,11919.44,11919.44,1008.0,8.0,1,B1,7107.92,147.72712157488692,7107.92,147.72712157488692,126.0,SECOS + NOA,1.0
735327,6831.18,5600.85,5600.85,938.0,8.0,1,B1,-1230.33,-18.010504773699417,-1230.33,-18.010504773699417,117.25,SECOS + NOA,1.0
735328,4811.52,7708.0,7708.0,881.0,8.0,1,PE,2896.4799999999996,60.198856078744335,2896.4799999999996,60.198856078744335,110.125,SECOS + NOA,1.13
735372,0.0,8563.06,8563.06,753.0,8.0,1,A3,8563.06,,8563.06,,94.125,SECOS + NOA,0.93
735411,6939.79,7222.98,7222.98,1015.0,8.0,1,B1,283.1899999999996,4.080671028950438,283.1899999999996,4.080671028950438,126.875,SECOS + NOA,1.0
735413,15297.14,4564.87,4564.87,1089.0,8.0,1,B1,-10732.27,-70.15867018279235,-10732.27,-70.15867018279235,136.125,SECOS + NOA,1.0
735414,0.0,11414.39,11414.39,720.0,9.0,1,N1,11414.39,,11414.39,,80.0,SECOS + NOA,0.33
735416,7614.92,7661.85,7661.85,998.0,8.0,1,B1,46.93000000000029,0.6162901251753176,46.93000000000029,0.6162901251753176,124.75,SECOS + NOA,1.0
735418,6730.77,3844.67,3844.67,937.0,8.0,1,B3,-2886.1000000000004,-42.87919509952056,-2886.1000000000004,-42.87919509952056,117.125,SECOS + NOA,0.85
735435,0.0,0.0,0.0,49.0,1.0,1,F1,0.0,,0.0,,49.0,OTRAS CAMARAS,1.0
735486,32354.68,35955.58,35955.58,7061.0,78.0,10,F1,3600.9000000000015,11.129456387762145,3600.9000000000015,11.129456387762145,90.52564102564102,OTRAS CAMARAS,1.0
735487,32763.899999999998,35308.7,35308.7,6900.0,70.0,9,F1,2544.7999999999993,7.767085115019882,2544.7999999999993,7.767085115019882,98.57142857142857,OTRAS CAMARAS,1.0
735488,11419.55,39860.66,39860.66,6971.0,85.0,12,F1,28441.110000000004,249.0563113257528,28441.110000000004,249.0563113257528,82.01176470588236,OTRAS CAMARAS,1.0
735489,30827.870000000003,51399.12,51399.12,9701.0,112.0,14,BA,20571.25,66.72939129430608,20571.25,66.72939129430608,86.61607142857143,OTRAS CAMARAS,1.0
735490,0.0,20187.39,20187.39,5701.0,78.0,10,F1,20187.39,,20187.39,,73.08974358974359,OTRAS CAMARAS,1.0
735492,0.0,72791.57,72791.57,6719.0,117.0,15,VA,72791.57,,72791.57,,57.427350427350426,SECOS + NOA,1.43
735493,4811.52,52977.03,52977.03,8583.0,107.0,14,B1,48165.509999999995,1001.0456155227452,48165.509999999995,1001.0456155227452,80.21495327102804,SECOS + NOA,1.0
735494,19237.230000000003,71162.83,71162.83,11236.0,123.0,16,B1,51925.6,269.9224368581131,51925.6,269.9224368581131,91.34959349593495,SECOS + NOA,1.0
735495,7987.81,72650.94,72650.94,10414.0,125.0,17,B1,64663.130000000005,809.5226351152569,64663.130000000005,809.5226351152569,83.312,SECOS + NOA,1.0
735496,25144.690000000002,106488.52,106488.52,11605.0,131.0,17,B1,81343.83,323.5030139564258,81343.83,323.5030139564258,88.58778625954199,SECOS + NOA,1.0
735497,9623.04,79672.19,79672.19,9311.0,113.0,17,B1,70049.15,727.9316099694066,70049.15,727.9316099694066,82.39823008849558,SECOS + NOA,1.0
735498,19246.08,65472.96,65472.96,10247.0,123.0,16,B1,46226.88,240.18854748603346,46226.88,240.18854748603346,83.3089430894309,SECOS + NOA,1.0
735499,0.0,19355.17,19355.17,2277.0,32.0,4,B1,19355.17,,19355.17,,71.15625,SECOS + NOA,1.0
735500,0.0,19641.05,19641.05,2156.0,34.0,5,B1,19641.05,,19641.05,,63.411764705882355,SECOS + NOA,1.0
735501,0.0,7686.49,7686.49,3266.0,53.0,9,B1,7686.49,,7686.49,,61.62264150943396,SECOS + NOA,1.0
735502,0.0,53393.31,53393.31,8627.0,115.0,17,B1,53393.31,,53393.31,,75.01739130434783,SECOS + NOA,1.0
735586,0.0,8164.18,8164.18,1153.0,16.0,2,B1,8164.18,,8164.18,,72.0625,SECOS + NOA,1.0
735587,0.0,12197.869999999999,12197.869999999999,1787.0,27.0,4,B1,12197.869999999999,,12197.869999999999,,66.18518518518519,SECOS + NOA,1.0
735588,0.0,20806.49,20806.49,2469.0,33.0,4,B1,20806.49,,20806.49,,74.81818181818181,SECOS + NOA,1.0
735589,4811.52,24022.47,24022.47,3129.0,34.0,4,B1,19210.95,399.2698772944932,19210.95,399.2698772944932,92.02941176470588,SECOS + NOA,1.0
735590,0.0,18212.23,18212.23,2802.0,32.0,4,PE,18212.23,,18212.23,,87.5625,SECOS + NOA,1.13
735591,7933.6,28852.729999999996,28852.729999999996,3273.0,32.0,4,B1,20919.129999999997,263.6776494907734,20919.129999999997,263.6776494907734,102.28125,SECOS + NOA,1.0
735592,6608.03,16276.740000000002,16276.740000000002,2901.0,32.0,4,F1,9668.710000000003,146.31758633057058,9668.710000000003,146.31758633057058,90.65625,OTRAS CAMARAS,1.0
735593,11419.55,16186.64,16186.64,3142.0,32.0,4,F1,4767.09,41.744989951442925,4767.09,41.744989951442925,98.1875,OTRAS CAMARAS,1.0
735594,0.0,10711.06,10711.06,2312.0,32.0,4,F1,10711.06,,10711.06,,72.25,OTRAS CAMARAS,1.0
735595,0.0,17738.14,17738.14,2752.0,32.0,4,FQ,17738.14,,17738.14,,86.0,OTRAS CAMARAS,1.0
735668,0.0,3182.12,3182.12,715.0,15.0,2,FB,3182.12,,3182.12,,47.666666666666664,OTRAS CAMARAS,1.0
735669,0.0,4917.19,4917.19,657.0,8.0,1,FQ,4917.19,,4917.19,,82.125,OTRAS CAMARAS,1.0
735670,0.0,1522.87,1522.87,452.0,8.0,1,F1,1522.87,,1522.87,,56.5,OTRAS CAMARAS,1.0
735671,0.0,1402.56,1402.56,533.0,8.0,1,F1,1402.56,,1402.56,,66.625,OTRAS CAMARAS,1.0
735672,0.0,873.48,873.48,416.0,8.0,1,F1,873.48,,873.48,,52.0,OTRAS CAMARAS,1.0
735673,0.0,445.65,445.65,276.0,8.0,1,F1,445.65,,445.65,,34.5,OTRAS CAMARAS,1.0
735688,0.0,1990.53,1990.53,225.0,4.0,1,B1,1990.53,,1990.53,,56.25,SECOS + NOA,1.0
735689,0.0,220.35,220.35,225.0,8.0,1,PE,220.35,,220.35,,28.125,SECOS + NOA,1.13
735705,0.0,3611.94,3611.94,475.0,8.0,1,B1,3611.94,,3611.94,,59.375,SECOS + NOA,1.0
735708,0.0,6606.95,6606.95,829.0,12.0,2,P1,6606.95,,6606.95,,69.08333333333333,SECOS + NOA,1.12
78652,0.0,0.0,0.0,0.0,1.0,1,SIN_SECTOR,0.0,,0.0,,0.0,?,
82795,0.0,0.0,0.0,0.0,3.0,3,B1,0.0,,0.0,,0.0,SECOS + NOA,1.0
85653,0.0,0.0,0.0,0.0,13.0,9,B1,0.0,,0.0,,0.0,SECOS + NOA,1.0
89964,92752.1,106491.38,106491.38,8945.0,120.0,21,CO,13739.279999999999,14.812904505666177,13739.279999999999,14.812904505666177,74.54166666666667,CAMARA 06,1.0
