nivel_actual,legajos,actual,nuevo,diff_pct,bultos_hora,horas,penalizacion,ratio_nuevo_actual
4.565217391304348,2,832257.13,574599.5900000001,-30.991517453120977,146.29908103592314,180.0,43.97,69.04111353182401
4.576923076923077,1,447667.19,264750.37,-40.8600013773625,144.14358974358976,195.0,1268.8500000000001,59.1399986226375
4.6,2,177020.91999999998,127254.63,-28.26888735468294,136.77272727272725,44.0,0.0,71.88677473826259
4.625,1,400655.78,108720.33,-72.86440495130259,100.89893617021276,188.0,0.0,27.135595048697414
4.678571428571429,1,512009.32,373439.65,-27.063896024392676,142.83406113537117,229.0,1061.52,72.93610397560732
4.7272727272727275,1,428825.06,308546.58,-28.04837944871971,165.6094674556213,169.0,4390.92,71.95162055128029
4.75,1,546840.52,372795.65,-31.827354344553687,148.11607142857142,224.0,12.78,68.1726456554463
4.761904761904762,1,469959.61,150738.04,-67.92532022060362,115.10179640718563,167.0,1131.94,32.07467977939636
4.8,1,540397.74,154065.87,-71.49028232427472,100.59512195121951,205.0,1112.6100000000001,28.509717675725287
4.851851851851852,1,525314.67,354184.68,-32.57666305035799,149.29126213592232,206.0,0.0,67.423336949642
4.884615384615385,1,493355.04,302631.3,-38.658516592837486,141.50480769230768,208.0,36.51,61.34148340716252
4.92,1,543279.04,371936.16,-31.538650929732174,155.69849246231155,199.0,1441.81,68.46134907026781
4.923076923076923,1,529905.93,362690.66000000003,-31.555651773891263,147.52857142857144,210.0,136.93,68.44434822610873
4.954545454545454,1,461419.81,267337.18,-42.06204974164417,142.1849710982659,173.0,105.3,57.93795025835583
5.0,3,1160062.8900000001,755512.99,-33.8005107322181,143.3710664911126,149.33333333333334,71.51,65.12689928388278
5.153846153846154,1,662641.91,382456.79,-42.28303639895039,166.97938144329896,194.0,157.31,57.71696360104962
5.166666666666667,1,560469.45,136025.97,-75.72999384712227,100.73300970873787,206.0,0.0,24.270006152877738
5.185185185185185,1,628230.16,400963.76,-36.17565893366215,156.1549295774648,213.0,1355.27,63.82434106633785
5.2592592592592595,1,611790.34,387779.12,-36.61568438625559,158.14691943127963,211.0,398.37,63.38431561374441
5.2631578947368425,1,402344.78,282552.86,-29.773449527542034,174.02777777777777,144.0,2834.1,70.22655047245797
5.269230769230769,1,579315.23,357655.42,-38.26238264096734,153.23300970873785,206.0,1129.94,61.73761735903266
5.321428571428571,1,685684.49,394770.63,-42.42678144870974,154.10619469026548,226.0,63.900000000000006,57.57321855129026
5.3478260869565215,1,518077.57,346586.65,-33.101398309909456,161.6818181818182,176.0,384.24,66.89860169009054
5.392857142857143,2,1349960.52,874807.3200000001,-35.12815441635226,160.9254403684551,222.5,9.43,64.80243733350069
5.423076923076923,1,624525.35,404653.62,-35.2062138070136,159.73529411764707,204.0,63.9,64.7937861929864
5.428571428571429,1,702397.08,434441.8,-38.14868934250125,162.05555555555554,216.0,0.0,61.85131065749875
5.444444444444445,1,650158.77,432368.37,-33.49803310351408,160.34928229665073,209.0,1103.63,66.50196689648591
5.5,1,144877.57,79772.16,-44.938226117403815,153.59183673469389,49.0,0.0,55.06177388259618
5.615384615384615,1,680164.99,401483.44,-40.97263959440194,155.30516431924883,213.0,11.71,59.02736040559806
5.642857142857143,1,713614.64,367067.91000000003,-48.56216654972212,154.81696428571428,224.0,0.0,51.43783345027787
5.653846153846154,1,713604.62,438126.49,-38.603748109142,179.7076923076923,195.0,1095.42,61.39625189085799
5.7407407407407405,1,775332.33,427115.08,-44.911999219741034,169.6095238095238,210.0,1.83,55.08800078025897
5.75,1,770964.69,424509.19,-44.93792056806129,154.16593886462883,229.0,0.0,55.062079431938706
5.925925925925926,1,826007.47,462844.22,-43.96609754630912,167.8119266055046,218.0,0.0,56.033902453690885
6.0,1,27887.47,17019.38,-38.97122973148873,172.625,8.0,0.0,61.028770268511266
6.178571428571429,1,913667.94,465140.39,-49.090871022573026,175.49775784753362,223.0,0.0,50.90912897742697
